Wenner beta array - Block Model
   0.50
4
155
1
0
     0.750      0.500     10.179
     1.250      0.500     10.177
     1.750      0.500     10.177
     2.250      0.500     10.177
     2.750      0.500     10.177
     3.250      0.500     10.176
     3.750      0.500     10.174
     4.250      0.500     10.171
     4.750      0.500     10.163
     5.250      0.500     10.147
     5.750      0.500     10.112
     6.250      0.500     10.054
     6.750      0.500     10.062
     7.250      0.500     10.310
     7.750      0.500     10.532
     8.250      0.500     10.309
     8.750      0.500     10.061
     9.250      0.500     10.054
     9.750      0.500     10.112
    10.250      0.500     10.147
    10.750      0.500     10.163
    11.250      0.500     10.171
    11.750      0.500     10.174
    12.250      0.500     10.176
    12.750      0.500     10.177
    13.250      0.500     10.177
    13.750      0.500     10.177
    14.250      0.500     10.177
    14.750      0.500     10.178
     1.500      1.000     10.018
     2.000      1.000     10.017
     2.500      1.000     10.015
     3.000      1.000     10.010
     3.500      1.000     10.000
     4.000      1.000      9.980
     4.500      1.000      9.942
     5.000      1.000      9.876
     5.500      1.000      9.803
     6.000      1.000      9.873
     6.500      1.000     10.365
     7.000      1.000     11.454
     7.500      1.000     12.632
     8.000      1.000     12.630
     8.500      1.000     11.452
     9.000      1.000     10.364
     9.500      1.000      9.872
    10.000      1.000      9.803
    10.500      1.000      9.876
    11.000      1.000      9.942
    11.500      1.000      9.980
    12.000      1.000     10.000
    12.500      1.000     10.010
    13.000      1.000     10.015
    13.500      1.000     10.016
    14.000      1.000     10.017
     2.250      1.500     10.035
     2.750      1.500     10.023
     3.250      1.500      9.998
     3.750      1.500      9.953
     4.250      1.500      9.884
     4.750      1.500      9.824
     5.250      1.500      9.911
     5.750      1.500     10.327
     6.250      1.500     11.229
     6.750      1.500     12.446
     7.250      1.500     13.565
     7.750      1.500     14.048
     8.250      1.500     13.567
     8.750      1.500     12.449
     9.250      1.500     11.230
     9.750      1.500     10.326
    10.250      1.500      9.909
    10.750      1.500      9.823
    11.250      1.500      9.883
    11.750      1.500      9.953
    12.250      1.500      9.998
    12.750      1.500     10.022
    13.250      1.500     10.034
     3.000      2.000      9.907
     3.500      2.000      9.847
     4.000      2.000      9.806
     4.500      2.000      9.893
     5.000      2.000     10.212
     5.500      2.000     10.847
     6.000      2.000     11.737
     6.500      2.000     12.643
     7.000      2.000     13.310
     7.500      2.000     13.538
     8.000      2.000     13.540
     8.500      2.000     13.314
     9.000      2.000     12.646
     9.500      2.000     11.739
    10.000      2.000     10.847
    10.500      2.000     10.211
    11.000      2.000      9.892
    11.500      2.000      9.805
    12.000      2.000      9.845
    12.500      2.000      9.905
     3.750      2.500      9.851
     4.250      2.500     10.105
     4.750      2.500     10.552
     5.250      2.500     11.156
     5.750      2.500     11.859
     6.250      2.500     12.467
     6.750      2.500     12.762
     7.250      2.500     12.646
     7.750      2.500     12.493
     8.250      2.500     12.649
     8.750      2.500     12.766
     9.250      2.500     12.470
     9.750      2.500     11.861
    10.250      2.500     11.156
    10.750      2.500     10.551
    11.250      2.500     10.104
    11.750      2.500      9.848
     4.500      3.000     10.745
     5.000      3.000     11.232
     5.500      3.000     11.777
     6.000      3.000     12.169
     6.500      3.000     12.220
     7.000      3.000     11.888
     7.500      3.000     11.544
     8.000      3.000     11.545
     8.500      3.000     11.890
     9.000      3.000     12.223
     9.500      3.000     12.172
    10.000      3.000     11.779
    10.500      3.000     11.231
    11.000      3.000     10.743
     5.250      3.500     11.612
     5.750      3.500     11.856
     6.250      3.500     11.757
     6.750      3.500     11.317
     7.250      3.500     10.882
     7.750      3.500     10.728
     8.250      3.500     10.882
     8.750      3.500     11.319
     9.250      3.500     11.759
     9.750      3.500     11.858
    10.250      3.500     11.613
     6.000      4.000     11.378
     6.500      4.000     10.896
     7.000      4.000     10.437
     7.500      4.000     10.215
     8.000      4.000     10.215
     8.500      4.000     10.437
     9.000      4.000     10.896
     9.500      4.000     11.379
     6.750      4.500     10.133
     7.250      4.500      9.896
     7.750      4.500      9.827
     8.250      4.500      9.896
     8.750      4.500     10.132
     7.500      5.000      9.601
     8.000      5.000      9.601
0
0
0
0
