# ============================================================
# DC Voltage Distribution Along Pseudosection
# Paper: A Comparative Study of Pseudo-diode Arrays and Standard Arrays
# Based on High-density DC Resistivity Method
# ============================================================
# First row: NX  NY  NPoints
# Subsequent rows: X  Y  Z  Voltage
#   X/Z: Spatial coordinates (m)
#   Voltage: Electric potential in Volts

312	126	2583
0	0	0	-3112.2	0	0
1	0	0	-2617.67	0	0
2	0	0	-2205.56	0	0
3	0	0	-1862.13	0	0
4	0	0	-1575.94	0	0
5	0	0	-1337.45	0	0
6	0	0	-1138.71	0	0
7	0	0	-973.092	0	0
8	0	0	-835.077	0	0
9	0	0	-720.064	0	0
10	0	0	-624.22	0	0
11	0	0	-544.35	0	0
12	0	0	-477.792	0	0
13	0	0	-422.326	0	0
14	0	0	-376.105	0	0
15	0	0	-337.588	0	0
16	0	0	-305.49	0	0
17	0	0	-278.742	0	0
18	0	0	-256.451	0	0
19	0	0	-237.876	0	0
20	0	0	-222.397	0	0
21	0	0	-209.497	0	0
22	0	0	-198.748	0	0
23	0	0	-189.79	0	0
24	0	0	-182.325	0	0
25	0	0	-176.104	0	0
26	0	0	-170.92	0	0
27	0	0	-166.6	0	0
28	0	0	-163	0	0
29	0	0	-160	0	0
30	0	1	-157.5	0	0
31	0	0	-156.25	0	0
32	0	1	-155	0	0
33	0	0	-153.75	0	0
34	0	1	-152.5	0	0
35	0	0	-151.25	0	0
36	0	1	-150	0	0
37	0	0	-148.75	0	0
38	0	1	-147.5	0	0
39	0	0	-146.25	0	0
40	0	1	-145	0	0
41	0	0	-143.75	0	0
42	0	1	-142.5	0	0
43	0	0	-141.25	0	0
44	0	1	-140	0	0
45	0	0	-138.75	0	0
46	0	1	-137.5	0	0
47	0	0	-136.25	0	0
48	0	1	-135	0	0
49	0	0	-133.75	0	0
50	0	1	-132.5	0	0
51	0	0	-131.25	0	0
52	0	1	-130	0	0
53	0	0	-128.75	0	0
54	0	1	-127.5	0	0
55	0	0	-126.25	0	0
56	0	1	-125	0	0
57	0	0	-123.75	0	0
58	0	1	-122.5	0	0
59	0	0	-121.25	0	0
60	0	1	-120	0	0
61	0	0	-118.75	0	0
62	0	1	-117.5	0	0
63	0	0	-116.25	0	0
64	0	1	-115	0	0
65	0	0	-113.75	0	0
66	0	1	-112.5	0	0
67	0	0	-111.25	0	0
68	0	1	-110	0	0
69	0	0	-108.75	0	0
70	0	1	-107.5	0	0
71	0	0	-106.25	0	0
72	0	1	-105	0	0
73	0	0	-103.75	0	0
74	0	1	-102.5	0	0
75	0	0	-101.25	0	0
76	0	1	-100	0	0
77	0	0	-98.75	0	0
78	0	1	-97.5	0	0
79	0	0	-96.25	0	0
80	0	1	-95	0	0
81	0	0	-93.75	0	0
82	0	1	-92.5	0	0
83	0	0	-91.25	0	0
84	0	1	-90	0	0
85	0	0	-88.75	0	0
86	0	1	-87.5	0	0
87	0	0	-86.25	0	0
88	0	1	-85	0	0
89	0	0	-83.75	0	0
90	0	1	-82.5	0	0
91	0	0	-81.25	0	0
92	0	1	-80	0	0
93	0	0	-78.75	0	0
94	0	1	-77.5	0	0
95	0	0	-76.25	0	0
96	0	1	-75	0	0
97	0	0	-73.75	0	0
98	0	1	-72.5	0	0
99	0	0	-71.25	0	0
100	0	1	-70	0	0
101	0	0	-68.75	0	0
102	0	1	-67.5	0	0
103	0	0	-66.25	0	0
104	0	1	-65	0	0
105	0	0	-63.75	0	0
106	0	1	-62.5	0	0
107	0	0	-61.25	0	0
108	0	1	-60	0	0
109	0	0	-58.75	0	0
110	0	1	-57.5	0	0
111	0	0	-56.25	0	0
112	0	1	-55	0	0
113	0	0	-53.75	0	0
114	0	1	-52.5	0	0
115	0	0	-51.25	0	0
116	0	1	-50	0	0
117	0	0	-48.75	0	0
118	0	1	-47.5	0	0
119	0	0	-46.25	0	0
120	0	1	-45	0	0
121	0	0	-43.75	0	0
122	0	1	-42.5	0	0
123	0	0	-41.25	0	0
124	0	1	-40	0	0
125	0	0	-38.75	0	0
126	0	1	-37.5	0	0
127	0	0	-36.25	0	0
128	0	1	-35	0	0
129	0	0	-33.75	0	0
130	0	1	-32.5	0	0
131	0	0	-31.25	0	0
132	0	1	-30	0	0
133	0	0	-28.75	0	0
134	0	1	-27.5	0	0
135	0	0	-26.25	0	0
136	0	1	-25	0	0
137	0	0	-23.75	0	0
138	0	1	-22.5	0	0
139	0	0	-21.25	0	0
140	0	1	-20	0	0
141	0	0	-18.75	0	0
142	0	1	-17.5	0	0
143	0	0	-16.25	0	0
144	0	1	-15	0	0
145	0	0	-13.75	0	0
146	0	1	-12.5	0	0
147	0	0	-11.25	0	0
148	0	1	-10	0	0
149	0	0	-8.75	0	0
150	0	1	-7.5	0	0
151	0	0	-6.25	0	0
152	0	1	-5	0	0
153	0	0	-3.75	0	0
154	0	1	-2.5	0	0
155	0	0	-1.25	0	0
156	0	1	0	0	0
157	0	0	1.25	0	0
158	0	1	2.5	0	0
159	0	0	3.75	0	0
160	0	1	5	0	0
161	0	0	6.25	0	0
162	0	1	7.5	0	0
163	0	0	8.75	0	0
164	0	1	10	0	0
165	0	0	11.25	0	0
166	0	1	12.5	0	0
167	0	0	13.75	0	0
168	0	1	15	0	0
169	0	0	16.25	0	0
170	0	1	17.5	0	0
171	0	0	18.75	0	0
172	0	1	20	0	0
173	0	0	21.25	0	0
174	0	1	22.5	0	0
175	0	0	23.75	0	0
176	0	1	25	0	0
177	0	0	26.25	0	0
178	0	1	27.5	0	0
179	0	0	28.75	0	0
180	0	1	30	0	0
181	0	0	31.25	0	0
182	0	1	32.5	0	0
183	0	0	33.75	0	0
184	0	1	35	0	0
185	0	0	36.25	0	0
186	0	1	37.5	0	0
187	0	0	38.75	0	0
188	0	1	40	0	0
189	0	0	41.25	0	0
190	0	1	42.5	0	0
191	0	0	43.75	0	0
192	0	1	45	0	0
193	0	0	46.25	0	0
194	0	1	47.5	0	0
195	0	0	48.75	0	0
196	0	1	50	0	0
197	0	0	51.25	0	0
198	0	1	52.5	0	0
199	0	0	53.75	0	0
200	0	1	55	0	0
201	0	0	56.25	0	0
202	0	1	57.5	0	0
203	0	0	58.75	0	0
204	0	1	60	0	0
205	0	0	61.25	0	0
206	0	1	62.5	0	0
207	0	0	63.75	0	0
208	0	1	65	0	0
209	0	0	66.25	0	0
210	0	1	67.5	0	0
211	0	0	68.75	0	0
212	0	1	70	0	0
213	0	0	71.25	0	0
214	0	1	72.5	0	0
215	0	0	73.75	0	0
216	0	1	75	0	0
217	0	0	76.25	0	0
218	0	1	77.5	0	0
219	0	0	78.75	0	0
220	0	1	80	0	0
221	0	0	81.25	0	0
222	0	1	82.5	0	0
223	0	0	83.75	0	0
224	0	1	85	0	0
225	0	0	86.25	0	0
226	0	1	87.5	0	0
227	0	0	88.75	0	0
228	0	1	90	0	0
229	0	0	91.25	0	0
230	0	1	92.5	0	0
231	0	0	93.75	0	0
232	0	1	95	0	0
233	0	0	96.25	0	0
234	0	1	97.5	0	0
235	0	0	98.75	0	0
236	0	1	100	0	0
237	0	0	101.25	0	0
238	0	1	102.5	0	0
239	0	0	103.75	0	0
